Sample_name,Num_of_http_request,Num of get request,Num of post request,Num requests between first html response and malware response,Time between first html response and malware response,if_there_other_format_between_exe_html,download_malware_time,if exist fake_format(Pretending action),if exist refer_header_for_malware_request,entropy_of_downloadmalware_url,request_parameters,request_parameters_length,Get or Post request,Have_exe_file,entropy_of_exe_file,suspicious functions,vt positive results,Domain_name,availability,DN entropy,creation date,expiration date,lifetime,country,emails entropy,result
2016/07/25/2016-07-25-pseudoDarkleech-Neutrino-EK-sends-CryptXXX-after-sinyimusic.com,536,268,0,43,0:00:06,TRUE,0:00:00,TRUE,FALSE,0.499508662,1,33,FALSE,TRUE,7.285607117,3,50,51.254.181.39,0,0.351884043,,,,,,0
2016/07/26/2016-07-26-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-second-run,48,24,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.641762744,3,40,,-1,-1,-1,-1,-1,-1,-1,0
2016/07/26/2016-07-26-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-second-run,96,48,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.641762744,3,40,,-1,-1,-1,-1,-1,-1,-1,0
2016/07/27/2016-07-27-Afraidgate-Neutrino-EK-sends-Locky-second-run,64,20,12,29,0:00:03,TRUE,0:00:00,FALSE,FALSE,0.563148113,1,27,FALSE,TRUE,6.945885019,0,55,rklfdprel.blueelizabeth.top,0,0.47399057,1469459968,1500995968,31536000,250,0,0
2016/07/27/2016-07-27-Afraidgate-Neutrino-EK-sends-Locky-second-run,136,40,28,33,0:00:03,TRUE,0:00:00,FALSE,FALSE,0.584823847,1,65,FALSE,TRUE,6.945885019,0,55,bkhrdfngwg.blueelizabeth.top,0,0.513822166,1469459968,1500995968,31536000,250,0,0
2016/07/27/2016-07-27-Afraidgate-Neutrino-EK-sends-Locky-second-run,208,60,44,33,0:00:03,TRUE,0:00:00,FALSE,FALSE,0.569506334,1,23,FALSE,TRUE,6.928564911,1,53,drhffhveq.greenjessica.top,0,0.501016487,1469459985,1500995985,31536000,250,0,0
2016/07/27/2016-07-27-Afraidgate-Neutrino-EK-sends-Locky-second-run,280,80,60,33,0:00:03,TRUE,0:00:00,FALSE,FALSE,0.595296442,1,32,FALSE,TRUE,6.928564911,1,53,clfdkbl.bluechristian.top,0,0.506707595,1469459986,1500995986,31536000,250,0,0
2016/07/28/2016-07-28-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-after-orthopet.net-third-run,40,20,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,7.192168792,2,51,,-1,-1,-1,-1,-1,-1,-1,0
2016/07/28/2016-07-28-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-after-orthopet.net-third-run,80,40,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,7.192168792,2,51,,-1,-1,-1,-1,-1,-1,-1,0
2016/07/28/2016-07-28-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-after-orthopet.net-third-run,120,60,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,7.192168792,2,51,,-1,-1,-1,-1,-1,-1,-1,0
2016/07/29/2016-07-29-Magnitude-EK-sends-Cerber-second-run,56,28,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.591089934,3,48,,-1,-1,-1,-1,-1,-1,-1,0
2016/07/29/2016-07-29-Magnitude-EK-sends-Cerber-second-run,112,56,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.591089934,3,47,,-1,-1,-1,-1,-1,-1,-1,0
2016/07/29/2016-07-29-Magnitude-EK-sends-Cerber-second-run,168,84,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.591089934,3,47,,-1,-1,-1,-1,-1,-1,-1,0
2016/07/29/2016-07-29-Magnitude-EK-sends-Cerber-second-run,224,112,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.591089934,3,47,,-1,-1,-1,-1,-1,-1,-1,0
2016/07/29/2016-07-29-Magnitude-EK-sends-Cerber-second-run,312,156,0,39,0:00:08,TRUE,0:00:00,TRUE,FALSE,0.467241534,1,33,FALSE,TRUE,6.250047042,8,55,78.140.182.62,0,0.359142573,,,,,0.433465023,0
2016/07/29/2016-07-29-Magnitude-EK-sends-Cerber-second-run,392,196,0,37,0:00:09,TRUE,0:00:00,TRUE,FALSE,0.468573666,1,33,FALSE,TRUE,6.250047042,8,55,78.140.182.67,1,0.359142573,,,,,,0
2016/08/01/2016-08-01-pseudoDarkleech-Neutrino-EK-sends-CrypMIC,48,24,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.399575549,5,49,,-1,-1,-1,-1,-1,-1,-1,0
2016/08/05/2016-08-05-Magnitude-EK-sends-Cerber,64,32,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.517238604,5,50,,-1,-1,-1,-1,-1,-1,-1,0
2016/08/05/2016-08-05-Magnitude-EK-sends-Cerber,120,60,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.517238604,5,50,,-1,-1,-1,-1,-1,-1,-1,0
2016/08/05/2016-08-05-Magnitude-EK-sends-Cerber,224,112,0,43,0:00:07,TRUE,0:00:00,TRUE,FALSE,0.497527531,1,33,FALSE,TRUE,6.98805417,3,53,185.30.232.65,1,0.359142573,,,,,,0
2016/08/08/2016-08-08-Locky-malspam-traffic,56,12,16,0,0,TRUE,0:00:00,FALSE,FALSE,0.568304922,1,20,FALSE,TRUE,7.191895999,8,55,keramago.web.fc2.com,0,0.448022969,927172800,1558324800,631152000,124,0.473594371,0
2016/08/10/2016-08-10-Magnitude-EK-sends-Cerber,80,40,0,35,0:00:10,TRUE,0:00:00,FALSE,FALSE,0.492635495,1,33,FALSE,TRUE,6.822637239,2,51,185.30.232.85,1,0.339911804,,,,,,0
2016/08/11/2016-08-11-EITest-Neutrino-EK-sends-CrypMIC,56,28,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,5.510733371,2,48,,-1,-1,-1,-1,-1,-1,-1,0
2016/08/12/2016-08-12-pseudoDarkleech-Neutrino-EK-sends-CrypMIC,0,0,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,7.086963383,1,53,,-1,-1,-1,-1,-1,-1,-1,0
2016/08/13/2016-08-13-boleto-malspam-traffic,240,120,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2016/08/15/2016-08-15-traffic-from-Locky-malspam,112,24,32,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2016/08/16/2016-08-16-pseudoDarkleech-Rig-EK-after-blenheim-lodge.com,424,212,0,0,0,TRUE,0:00:00,TRUE,FALSE,0.447250132,1,16,FALSE,TRUE,6.58170012,7,1,65.181.125.20,0,0.332653274,,,,,,0
2016/08/16/2016-08-16-pseudoDarkleech-Rig-EK-after-blenheim-lodge.com,464,232,0,0,0,TRUE,0:00:00,TRUE,FALSE,0.447250132,1,16,FALSE,TRUE,5.820021239,0,0,65.181.125.20,0,0.332653274,,,,,,0
2016/08/16/2016-08-16-pseudoDarkleech-Rig-EK-after-blenheim-lodge.com,504,252,0,0,0,TRUE,0:00:00,TRUE,FALSE,0.447250132,1,16,FALSE,TRUE,5.820021239,0,0,65.181.125.20,0,0.332653274,,,,,,0
2016/08/16/2016-08-16-pseudoDarkleech-Rig-EK-after-blenheim-lodge.com,536,268,0,15,0:00:08,TRUE,0:00:00,TRUE,FALSE,0.731343851,2,240,FALSE,TRUE,7.615553956,4,50,tre.inparq.com,0,0.440205084,1427256000,1521950400,94694400,840,0.446558678,0
2016/08/17/2016-08-17-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-after-agreen.com.tr,240,120,0,0,0,TRUE,0:00:00,TRUE,FALSE,0.467218154,1,19,FALSE,TRUE,6.58170012,7,0,65.181.125.193,0,0.344179299,,,,,,0
2016/08/17/2016-08-17-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-after-agreen.com.tr,304,152,0,23,0:06:39,TRUE,0:00:00,TRUE,FALSE,0.73387102,2,231,FALSE,TRUE,7.724660764,0,48,i45h5.kinfacitontjo.top,0,0.455311209,1471272957,1502808957,31536000,643,0,0
2016/08/17/2016-08-17-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-after-agreen.com.tr,360,180,0,23,0:06:39,TRUE,0:00:00,TRUE,FALSE,0.73387102,2,231,FALSE,TRUE,5.820021239,0,0,i45h5.kinfacitontjo.top,0,0.455311209,1471272957,1502808957,31536000,643,0,0
2016/08/18/2016-08-18-pseudoDarkleech-Neutrino-EK-sends-CrypMIC,88,28,16,39,0:00:03,TRUE,0:00:00,TRUE,FALSE,0.555425132,1,53,FALSE,TRUE,7.121068305,1,51,gjwqsjid.thatother.top,0,0.466519868,1471362947,1502898947,31536000,380,0,0
2016/08/18/2016-08-18-pseudoDarkleech-Neutrino-EK-sends-CrypMIC,328,148,16,39,0:00:03,TRUE,0:00:00,TRUE,FALSE,0.467218154,1,19,FALSE,TRUE,6.58170012,7,0,65.181.125.193,0,0.344179299,,,,,,0
2016/08/18/2016-08-18-pseudoDarkleech-Neutrino-EK-sends-CrypMIC,376,172,16,19,0:06:42,TRUE,0:00:00,TRUE,FALSE,0.732072009,2,230,FALSE,TRUE,7.783204503,3,53,dmqxmz.lowashemterle.top,0,0.48192357,1471272950,1502808950,31536000,643,0,0
2016/08/18/2016-08-18-pseudoDarkleech-Neutrino-EK-sends-CrypMIC,416,192,16,19,0:06:42,TRUE,0:00:00,TRUE,FALSE,0.732072009,2,230,FALSE,TRUE,5.820021239,0,0,dmqxmz.lowashemterle.top,0,0.48192357,1471272950,1502808950,31536000,643,0,0
2016/08/19/2016-08-19-EITest-Rig-EK,72,32,4,29,0:06:47,TRUE,0:00:00,FALSE,FALSE,0.729219566,2,230,FALSE,TRUE,6.877403012,6,46,ud8n2.theinwastorsar.top,0,0.485855276,1471549972,1503085972,31536000,643,0,0
2016/08/20/2016-08-20-traffic-analysis-exercise,1320,660,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2016/08/22/2016-08-22-EITest-Rig-EK-sends-Gootkit,216,108,0,0,0,TRUE,0:00:00,TRUE,FALSE,0.467218154,1,19,FALSE,TRUE,6.58170012,7,0,65.181.125.193,0,0.344179299,,,,,,0
2016/08/22/2016-08-22-EITest-Rig-EK-sends-Gootkit,264,132,0,19,0:06:58,TRUE,0:00:00,TRUE,FALSE,0.727229473,2,230,FALSE,TRUE,7.723356091,1,47,apsoo3k2i.ahgsuy3829.top,0,0.485855276,1471882526,1503418526,31536000,643,0,0
2016/08/23/2016-08-23-pseudoDarkleech-Neutrino-EK-sends-CrypMIC,240,120,0,0,0,TRUE,0:00:00,TRUE,FALSE,0.467218154,1,19,FALSE,TRUE,6.58170012,7,0,65.181.125.193,0,0.344179299,,,,,,0
2016/08/23/2016-08-23-pseudoDarkleech-Neutrino-EK-sends-CrypMIC,296,148,0,0,0,TRUE,0:00:00,TRUE,FALSE,0.467218154,1,19,FALSE,TRUE,5.820021239,0,0,65.181.125.193,0,0.344179299,,,,,,0
2016/08/23/2016-08-23-pseudoDarkleech-Neutrino-EK-sends-CrypMIC,336,168,0,0,0,TRUE,0:00:00,TRUE,FALSE,0.467218154,1,19,FALSE,TRUE,5.820021239,0,0,65.181.125.193,0,0.344179299,,,,,,0
2016/08/24/2016-08-24-pseudoDarkleech-Neutrino-EK-sends-CrypMIC,48,24,0,19,0:07:04,TRUE,0:00:00,TRUE,FALSE,0.728133606,2,231,FALSE,TRUE,6.89474859,6,48,ik7lsdi.top,0,0.409701686,1472024429,1503560429,31536000,643,0,0
2016/08/24/2016-08-24-pseudoDarkleech-Neutrino-EK-sends-CrypMIC,88,44,0,19,0:07:04,TRUE,0:00:00,TRUE,FALSE,0.728133606,2,231,FALSE,TRUE,6.045975032,8,48,ik7lsdi.top,0,0.409701686,1472024429,1503560429,31536000,643,0,0
2016/08/25/2016-08-25-boleto-malspam-infection-traffic,216,108,0,0,0,TRUE,0:00:00,TRUE,FALSE,0.467218154,1,19,FALSE,TRUE,6.58170012,7,0,65.181.125.193,0,0.344179299,,,,,,0
2016/08/26/2016-08-26-Rig-EK-sends-Graybird-third-run,0,0,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2016/08/26/2016-08-26-Rig-EK-sends-Graybird-third-run,72,28,8,29,0:07:07,TRUE,0:00:00,FALSE,FALSE,0.736414415,2,240,FALSE,TRUE,7.069186919,5,50,ew.203kcontractorsarkansas.com,0,0.467446539,1282017600,1502942400,220924800,840,0.446558678,0
2016/08/26/2016-08-26-Rig-EK-sends-Graybird-third-run,144,56,16,29,0:07:07,TRUE,0:00:00,FALSE,FALSE,0.736414415,2,240,FALSE,TRUE,7.069186919,5,56,ew.203kcontractorsarkansas.com,0,0.467446539,1282017600,1502942400,220924800,840,0.446558678,0
2016/08/26/2016-08-26-Rig-EK-sends-Graybird-third-run,216,84,24,29,0:07:07,TRUE,0:00:00,FALSE,FALSE,0.736414415,2,240,FALSE,TRUE,7.069186919,5,56,ew.203kcontractorsarkansas.com,0,0.467446539,1282017600,1502942400,220924800,840,0.446558678,0
2016/08/26/2016-08-26-Rig-EK-sends-Graybird-third-run,288,112,32,29,0:07:07,TRUE,0:00:00,FALSE,FALSE,0.736414415,2,240,FALSE,TRUE,7.069186919,5,56,ew.203kcontractorsarkansas.com,0,0.467446539,1282017600,1502942400,220924800,840,0.446558678,0
2016/08/27/2016-07-24-Malvertising-leading-to-Magnitude-EK-sends-Cerber,0,0,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2016/08/29/2016-08-29-Rig-EK-second-run,80,24,16,37,0:00:03,TRUE,0:00:00,TRUE,FALSE,0.568556599,1,88,FALSE,TRUE,7.065905963,1,53,qiglnalet.othersomeone.top,0,0.458925681,1472172896,1503708896,31536000,380,0,0
2016/08/29/2016-08-29-Rig-EK-second-run,128,48,16,19,0:07:35,TRUE,0:00:00,TRUE,FALSE,0.732675955,2,231,FALSE,TRUE,7.865676757,0,50,calklx0.top,0,0.409701686,1472487176,1504023176,31536000,643,0,0
2016/08/29/2016-08-29-Rig-EK-second-run,160,48,32,19,0:07:35,TRUE,0:00:00,TRUE,FALSE,0.732675955,2,231,FALSE,TRUE,6.069755459,8,51,calklx0.top,0,0.409701686,1472487176,1504023176,31536000,643,0,0
2016/08/29/2016-08-29-Rig-EK-second-run,200,68,32,19,0:07:35,TRUE,0:00:00,TRUE,FALSE,0.732675955,2,231,FALSE,TRUE,6.069755459,8,51,calklx0.top,0,0.409701686,1472487176,1504023176,31536000,643,0,0
2016/08/29/2016-08-29-Rig-EK-second-run,232,84,32,15,0:00:11,TRUE,0:00:00,TRUE,FALSE,0.732158389,2,230,FALSE,TRUE,6.385063951,5,47,l8uh5l1m.top,0,0.427286982,1472460427,1503996427,31536000,643,0,0
2016/08/29/2016-08-29-Rig-EK-second-run,264,100,32,13,0:00:04,TRUE,0:00:00,TRUE,FALSE,0.724397102,2,228,FALSE,TRUE,6.385063951,5,47,gx16p8gh.space,0,0.440205084,,,,,,0
2016/08/30/2016-08-30-EITest-Rig-EK-sends-Vawtrak,56,28,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,5.481043489,2,47,,-1,-1,-1,-1,-1,-1,-1,0
2016/08/30/2016-08-30-EITest-Rig-EK-sends-Vawtrak,128,56,8,29,0:07:08,TRUE,0:00:00,TRUE,FALSE,0.734591645,2,241,FALSE,TRUE,7.049449156,3,48,top.203kcontractorswashington.com,0,0.489945427,1282017600,1502942400,220924800,840,0.446558678,0
2016/08/30/2016-08-30-EITest-Rig-EK-sends-Vawtrak,216,100,8,37,0:07:08,TRUE,0:00:00,TRUE,FALSE,0.730056482,2,228,FALSE,TRUE,6.73646383,2,50,one.day2second.top,0,0.432665023,,,,,,0
2016/08/31/2016-08-31-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-ransomware,48,24,0,19,0:07:21,TRUE,0:00:00,TRUE,FALSE,0.73094676,2,231,FALSE,TRUE,6.696513672,8,46,q32cz4k.top,0,0.432428963,1472671141,1504207141,31536000,643,0,0
2016/08/31/2016-08-31-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-ransomware,88,44,0,19,0:07:21,TRUE,0:00:00,TRUE,FALSE,0.73094676,2,231,FALSE,TRUE,5.719625719,1,53,q32cz4k.top,0,0.432428963,1472671141,1504207141,31536000,643,0,0
2016/09/01/2016-09-01-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-ransomware,48,24,0,19,0:07:11,TRUE,0:00:00,TRUE,FALSE,0.729189067,2,230,FALSE,TRUE,7.649237325,3,53,r29q8i13.top,0,0.448120316,1472733557,1504269557,31536000,643,0,0
2016/09/01/2016-09-01-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-ransomware,88,44,0,19,0:07:11,TRUE,0:00:00,TRUE,FALSE,0.729189067,2,230,FALSE,TRUE,6.037175779,8,41,r29q8i13.top,0,0.448120316,1472733557,1504269557,31536000,643,0,0
2016/09/02/2016-09-02-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-ransomware,64,12,20,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.074187486,8,47,,-1,-1,-1,-1,-1,-1,-1,0
2016/09/02/2016-09-02-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-ransomware,104,32,20,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.074187486,8,47,,-1,-1,-1,-1,-1,-1,-1,0
2016/09/06/2016-09-06-pseudoDarkleech-Neutrino-EK-after-stleslieville.com,40,20,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,7.256385037,1,47,,-1,-1,-1,-1,-1,-1,-1,0
2016/09/06/2016-09-06-pseudoDarkleech-Neutrino-EK-after-stleslieville.com,80,40,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,7.256385037,1,51,,-1,-1,-1,-1,-1,-1,-1,0
2016/09/07/2016-09-07-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-ransomware,40,20,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.151219679,8,49,,-1,-1,-1,-1,-1,-1,-1,0
2016/09/08/2016-09-08-malspam-traffic,48,24,0,19,0:00:09,TRUE,0:00:00,TRUE,FALSE,0.731739576,2,228,FALSE,TRUE,6.55449614,6,50,z2qnft1lmn.top,0,0.440205084,1473368495,1504904495,31536000,643,0,0
2016/09/08/2016-09-08-malspam-traffic,104,52,0,19,0:00:09,TRUE,0:00:00,TRUE,FALSE,0.731739576,2,228,FALSE,TRUE,7.94855069,0,47,z2qnft1lmn.top,0,0.440205084,1473368495,1504904495,31536000,643,0,0
2016/09/11/2016-09-11-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-ransomware,40,20,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.159037326,8,50,,-1,-1,-1,-1,-1,-1,-1,0
2016/09/12/2016-09-12-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-2-of-2,248,124,0,117,0:00:09,TRUE,0:00:00,TRUE,FALSE,0.73069281,2,230,FALSE,TRUE,6.555786924,5,47,k0sg2nkf.top,0,0.427286982,1473677438,1505213438,31536000,643,0,0
2016/09/12/2016-09-12-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-2-of-2,320,148,12,117,0:00:09,TRUE,0:00:00,TRUE,FALSE,0.73069281,2,230,FALSE,TRUE,6.183347254,8,49,k0sg2nkf.top,0,0.427286982,1473677438,1505213438,31536000,643,0,0
2016/09/12/2016-09-12-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-2-of-2,392,172,24,117,0:00:09,TRUE,0:00:00,TRUE,FALSE,0.73069281,2,230,FALSE,TRUE,6.183347254,8,49,k0sg2nkf.top,0,0.427286982,1473677438,1505213438,31536000,643,0,0
2016/09/12/2016-09-12-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-2-of-2,432,176,40,117,0:00:09,TRUE,0:00:00,TRUE,FALSE,0.73069281,2,230,FALSE,TRUE,6.183347254,8,49,k0sg2nkf.top,0,0.427286982,1473677438,1505213438,31536000,643,0,0
2016/09/12/2016-09-12-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-2-of-2,472,196,40,117,0:00:09,TRUE,0:00:00,TRUE,FALSE,0.73069281,2,230,FALSE,TRUE,6.183347254,8,49,k0sg2nkf.top,0,0.427286982,1473677438,1505213438,31536000,643,0,0
2016/09/12/2016-09-12-pseudoDarkleech-Neutrino-EK-sends-CrypMIC-2-of-2,512,216,40,117,0:00:09,TRUE,0:00:00,TRUE,FALSE,0.73069281,2,230,FALSE,TRUE,6.183347254,8,49,k0sg2nkf.top,0,0.427286982,1473677438,1505213438,31536000,643,0,0
2016/09/13/2016-09-13-post-infection-traffic-from-first-Rig-EK-payload,48,24,0,19,0:00:08,TRUE,0:00:00,FALSE,FALSE,0.735479393,2,230,FALSE,TRUE,6.868474073,5,50,vam6a.j83tiubh37.top,0,0.490241016,1473767531,1505303531,31536000,643,0,0
2016/09/13/2016-09-13-post-infection-traffic-from-first-Rig-EK-payload,96,48,0,19,0:00:08,TRUE,0:00:00,FALSE,FALSE,0.735479393,2,230,FALSE,TRUE,6.868474073,5,50,vam6a.j83tiubh37.top,0,0.490241016,1473767531,1505303531,31536000,643,0,0
2016/09/13/2016-09-13-post-infection-traffic-from-first-Rig-EK-payload,112,48,8,19,0:00:08,TRUE,0:00:00,FALSE,FALSE,0.735479393,2,230,FALSE,TRUE,6.868474073,5,50,vam6a.j83tiubh37.top,0,0.490241016,1473767531,1505303531,31536000,643,0,0
2016/09/14/2016-09-14-pseudoDarkleech-Rig-EK-third-example,48,24,0,21,0:01:45,TRUE,0:00:00,FALSE,FALSE,0.730461326,2,229,FALSE,TRUE,-1,-1,49,tbcd5.gncc15s.top,0,0.431852795,1473848113,1505384113,31536000,643,0,0
2016/09/14/2016-09-14-pseudoDarkleech-Rig-EK-third-example,104,52,0,19,0:00:06,TRUE,0:00:00,FALSE,FALSE,0.727968664,1,224,FALSE,TRUE,6.235272387,2,50,guldeling-didunculinae.manhattansignco.com,0,0.479741436,1251172800,1535169600,283996800,840,0.446558678,0
2016/09/14/2016-09-14-pseudoDarkleech-Rig-EK-third-example,136,68,0,19,0:00:06,TRUE,0:00:00,FALSE,FALSE,0.727968664,1,224,FALSE,TRUE,6.235272387,2,50,guldeling-didunculinae.manhattansignco.com,0,0.479741436,1251172800,1535169600,283996800,840,0.446558678,0
2016/09/14/2016-09-14-pseudoDarkleech-Rig-EK-third-example,160,80,0,19,0:00:06,TRUE,0:00:00,FALSE,FALSE,0.727968664,1,224,FALSE,TRUE,6.235272387,2,50,guldeling-didunculinae.manhattansignco.com,0,0.479741436,1251172800,1535169600,283996800,840,0.446558678,0
2016/09/15/2016-09-15-EITest-Rig-EK-second-example,64,28,4,29,0:00:05,TRUE,0:00:00,TRUE,FALSE,0.733021441,2,229,FALSE,TRUE,6.072624664,1,53,nvfd0.iuuo764.top,0,0.466815204,1473935847,1505471847,31536000,643,0,0
2016/09/15/2016-09-15-EITest-Rig-EK-second-example,616,304,4,205,15 days: 18:21:37,TRUE,0:00:00,TRUE,FALSE,0.73626367,2,229,FALSE,TRUE,6.533303426,0,49,aqir4.hmh9ow4.top,0,0.452109322,1473935892,1505471892,31536000,643,0,0
2016/09/16/2016-09-16-pseudoDarkleech-Rig-EK-second-example,32,16,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2016/09/16/2016-09-16-pseudoDarkleech-Rig-EK-second-example,64,32,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2016/09/16/2016-09-16-pseudoDarkleech-Rig-EK-second-example,144,56,16,27,22:15:58,TRUE,0:00:00,FALSE,FALSE,0.73129587,2,228,FALSE,TRUE,7.018693709,8,51,m1d6.gn3ydtrin.top,0,0.465685076,1474023422,1505559422,31536000,643,0,0
2016/09/16/2016-09-16-pseudoDarkleech-Rig-EK-second-example,224,88,24,27,22:55:43,TRUE,0:00:00,FALSE,FALSE,0.735008441,2,236,FALSE,TRUE,6.783469469,2,48,ser.madisonreserve.com,0,0.423850685,1308715200,1624334400,315619200,840,0.446558678,0
2016/09/16/2016-09-16-pseudoDarkleech-Rig-EK-second-example,760,328,52,141,1 day: 2:41:51,TRUE,0:00:00,FALSE,FALSE,0.579909929,1,27,FALSE,TRUE,6.471417078,1,53,fnszgx.nowmalawi.top,0,0.477741016,1473895206,1505431206,31536000,380,0,0
2016/09/16/2016-09-16-pseudoDarkleech-Rig-EK-second-example,792,344,52,141,1 day: 2:41:51,TRUE,0:00:00,FALSE,FALSE,0.579909929,1,27,FALSE,TRUE,6.471417078,1,53,fnszgx.nowmalawi.top,0,0.477741016,1473895206,1505431206,31536000,380,0,0
2016/09/16/2016-09-16-pseudoDarkleech-Rig-EK-second-example,832,364,52,141,1 day: 2:41:51,TRUE,0:00:00,FALSE,FALSE,0.727297664,1,224,FALSE,TRUE,6.245525475,2,54,devaan.runningfitnesscouples.com,1,0.495627282,,,,,,0
2016/09/19/2016-09-19-EITest-Rig-EK-sends-CryptFile2-ransomware,72,28,8,33,0:00:08,TRUE,0:00:00,FALSE,FALSE,0.736066175,2,241,FALSE,TRUE,6.855717049,5,51,add.arielcatering.com,0,0.449308215,1320552000,1509944400,189392400,840,0.446558678,0
2016/09/20/2016-09-20-traffic-analysis-exercise,32,16,0,13,0:00:08,TRUE,0:00:00,TRUE,FALSE,0.724307765,1,224,FALSE,TRUE,6.230408975,2,49,grenzpol.transpc.com,0,0.465241016,1432267200,1495425600,63158400,24,0.446558678,0
2016/09/20/2016-09-20-traffic-analysis-exercise,144,24,48,13,0:00:08,TRUE,0:00:00,TRUE,FALSE,0.724307765,1,224,FALSE,TRUE,6.17902573,0,46,grenzpol.transpc.com,0,0.465241016,1432267200,1495425600,63158400,24,0.446558678,0
2016/09/21/2016-09-21-EITest-Rig-EK-sends-Vawtrak-after-imr-racing.com,208,104,0,0,0,TRUE,0:00:00,TRUE,FALSE,0.467218154,1,19,FALSE,TRUE,6.58170012,7,0,65.181.125.193,0,0.344179299,,,,,,0
2016/09/21/2016-09-21-EITest-Rig-EK-sends-Vawtrak-after-imr-racing.com,280,132,8,31,0:00:09,TRUE,0:00:00,TRUE,FALSE,0.73902149,2,243,FALSE,TRUE,6.839597771,3,20,art.jumpstartyourhomesearch.com,0,0.461937629,1425186000,1519880400,94694400,840,0.446558678,0
2016/09/21/2016-09-21-EITest-Rig-EK-sends-Vawtrak-after-imr-racing.com,368,176,8,37,0:53:01,TRUE,0:00:00,TRUE,FALSE,0.726511317,2,231,FALSE,TRUE,7.155889802,7,52,hgfxvjl.jr9wts9.top,0,0.478359351,1474484541,1506020541,31536000,643,0,0
2016/09/21/pcaps/2016-09-20-traffic-from-2216-UTC-malspam,40,4,16,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
